county,country,category,time_period,anonymized_segment,segment_size,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,text,sentiment_label,purchase_intent_label,urgency_label,dissatisfaction_label,topic_label,demand_classification,behavioral_signal_score_target,aggregate_demand_score_target,opportunity_score_target,emerging_trend_target,unmet_demand_target,market_gap_target,trend_direction_label,value_proposition_label,product_service_label,revenue_model_label,supplier_recommendation_label,logistics_recommendation_label,payment_recommendation_label,market_entry_strategy_label,competitor_gap_label,price_gap_label,service_gap_label,delivery_gap_label,customer_dissatisfaction_label,pricing_power_target,customer_reach_target,inventory_planning_target,sales_forecast_target
Kiambu,Kenya,retail,2026-Q2,rural_producers,106,60,29,3,7,5,638,57,3,13,0,3,16,65,0,"county trend indicates fair prices, product availability, delivery reliability in Kiambu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.2515,0.5474,0.6905,0.7405,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,commission,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for retail in underserved Kiambu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Kiambu,high_dissatisfaction,0.3011,0.566,0.1019,0.526
Kiambu,Kenya,transport,2026-Q2,budget_seekers,287,58,28,9,7,2,1291,61,7,15,2,3,5,79,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Kiambu; budget_seekers are researching options; complaints about unmet need and delays",0,0,0,1,transport,Low demand,0.1145,0.3746,0.5455,0.5955,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,pay in installments,pilot and validate transport demand in Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.206,0.2021,0.0511,0.3071
Kiambu,Kenya,transport,2026-Q2,growth_smes,237,97,27,7,12,6,2217,103,6,19,1,11,22,47,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Kiambu; growth_smes are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,transport,Unmet demand,0.1209,0.5028,0.5364,0.5864,0.6462,0.6462,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate transport demand in Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.3566,0.4093,0.0541,0.418
Kiambu,Kenya,transport,2026-Q2,urban_youth,192,108,28,11,10,15,1071,49,9,5,1,3,8,106,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Kiambu; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,transport,Unmet demand,0.1958,0.4832,0.6075,0.6575,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for transport in underserved Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.2657,0.5625,0.0626,0.42
Kiambu,Kenya,transport,2026-Q2,rural_producers,284,62,33,6,3,3,1478,62,5,5,0,10,5,72,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Kiambu; rural_producers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,1,1,transport,Low demand,0.1072,0.4285,0.5735,0.6235,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for transport in underserved Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.2357,0.2183,0.0507,0.3792
Turkana,Kenya,agri_inputs,2026-Q2,budget_seekers,244,46,24,7,2,9,728,42,8,3,0,1,4,78,0,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Declining demand,0.146,0.2928,0.4974,0.5474,1.0,1.0,falling,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate agri inputs demand in Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.161,0.1885,0.0714,0.1985
Turkana,Kenya,agri_inputs,2026-Q2,growth_smes,240,180,95,13,14,29,2257,119,18,23,2,19,16,226,0,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Turkana; growth_smes are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,agri_inputs,Unmet demand,0.2038,0.4771,0.6478,0.6978,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,commission,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,partner-led entry for agri inputs in underserved Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.2624,0.75,0.074,0.4373
Turkana,Kenya,agri_inputs,2026-Q2,urban_youth,175,42,18,2,6,1,726,27,2,6,0,3,4,19,0,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Low demand,0.1194,0.3484,0.4754,0.5254,0.8545,0.8545,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate agri inputs demand in Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.2144,0.24,0.0427,0.2445
Turkana,Kenya,agri_inputs,2026-Q2,rural_producers,300,105,24,13,9,16,1898,30,4,4,2,2,5,168,1,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Declining demand,0.1,0.2912,0.4836,0.5336,1.0,1.0,falling,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate agri inputs demand in Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.1601,0.35,0.0253,0.2078
Turkana,Kenya,clean_energy,2026-Q2,budget_seekers,125,39,10,5,3,6,570,28,4,7,1,2,3,50,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Turkana; budget_seekers are researching options; complaints about unmet need and delays",0,0,0,1,clean_energy,Declining demand,0.1463,0.3013,0.511,0.561,1.0,1.0,falling,accessible clean energy with faster fulfillment,solar maintenance network,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate clean energy demand in Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.1657,0.312,0.0632,0.2113
Turkana,Kenya,clean_energy,2026-Q2,growth_smes,63,26,8,2,3,1,438,14,1,1,0,1,5,44,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Low demand,0.1253,0.3509,0.5355,0.5855,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,transaction_fee,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,pilot and validate clean energy demand in Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.193,0.4127,0.0365,0.2754
Turkana,Kenya,clean_energy,2026-Q2,urban_youth,264,103,35,10,5,17,2084,85,12,11,1,12,27,255,0,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Turkana; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Low demand,0.1307,0.4251,0.5905,0.6405,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for clean energy in underserved Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.2338,0.3902,0.0547,0.377
Turkana,Kenya,clean_energy,2026-Q2,rural_producers,123,32,6,1,3,1,397,44,3,10,0,3,6,22,0,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Low demand,0.1894,0.3751,0.5719,0.6219,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for clean energy in underserved Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.2063,0.2602,0.1209,0.2914
Turkana,Kenya,digital_services,2026-Q2,budget_seekers,106,40,11,4,1,7,564,20,3,4,0,2,3,66,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Declining demand,0.1382,0.3189,0.5134,0.5634,1.0,1.0,falling,accessible digital services with faster fulfillment,SME analytics assistant,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate digital services demand in Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.1754,0.3774,0.0514,0.2309
Turkana,Kenya,digital_services,2026-Q2,growth_smes,260,45,20,5,5,8,906,61,8,9,0,3,11,63,0,"county trend indicates online payments, analytics dashboards, mobile onboarding in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Low demand,0.1421,0.4252,0.5748,0.6248,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,partner-led entry for digital services in underserved Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.2339,0.1731,0.0795,0.3623
Turkana,Kenya,digital_services,2026-Q2,urban_youth,135,53,10,7,2,5,1134,21,3,3,0,1,13,98,0,"county trend indicates online payments, analytics dashboards, mobile onboarding in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Unmet demand,0.0924,0.4811,0.5886,0.6386,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for digital services in underserved Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.2646,0.3926,0.0238,0.4489
Turkana,Kenya,digital_services,2026-Q2,rural_producers,187,21,10,3,1,2,631,69,15,12,0,3,3,70,0,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Low demand,0.1397,0.4368,0.6048,0.6548,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for digital services in underserved Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.2403,0.1123,0.1173,0.3944
Turkana,Kenya,retail,2026-Q2,budget_seekers,88,22,11,2,1,1,335,20,2,1,0,0,1,45,0,"aggregate mentions show fair prices, product availability, delivery reliability in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.1409,0.312,0.5169,0.5669,1.0,1.0,falling,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate retail demand in Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.1716,0.25,0.0627,0.2253
Turkana,Kenya,retail,2026-Q2,growth_smes,96,12,5,0,1,2,405,24,3,2,0,2,1,43,0,"anonymous posts discuss fair prices, product availability, delivery reliability in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.0966,0.327,0.5285,0.5785,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,pilot and validate retail demand in Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.1799,0.125,0.0691,0.261
Turkana,Kenya,retail,2026-Q2,urban_youth,316,17,6,1,0,2,758,34,4,4,0,1,1,71,0,"aggregate mentions show fair prices, product availability, delivery reliability in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.0588,0.277,0.4779,0.5279,1.0,1.0,falling,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate retail demand in Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.1524,0.0538,0.0488,0.2079
Turkana,Kenya,retail,2026-Q2,rural_producers,67,12,3,0,1,1,317,14,1,2,0,1,0,35,0,"aggregate mentions show fair prices, product availability, delivery reliability in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.0859,0.253,0.4841,0.5341,1.0,1.0,falling,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate retail demand in Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.1392,0.1791,0.0505,0.1811
Turkana,Kenya,transport,2026-Q2,budget_seekers,91,16,7,1,2,2,347,6,0,0,0,0,1,36,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Declining demand,0.0852,0.2255,0.4446,0.4946,1.0,1.0,falling,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.124,0.1758,0.0231,0.1455
Turkana,Kenya,transport,2026-Q2,growth_smes,246,40,16,6,1,3,670,63,6,17,1,7,6,95,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Turkana; growth_smes are researching options; complaints about unmet need and delays",0,0,0,1,transport,Low demand,0.159,0.3459,0.539,0.589,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.1902,0.1626,0.109,0.2594
Turkana,Kenya,transport,2026-Q2,urban_youth,272,41,16,4,1,3,1210,100,8,8,0,11,6,33,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Turkana; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,1,1,transport,Low demand,0.1248,0.3485,0.5604,0.6104,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for transport in underserved Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.1917,0.1507,0.0942,0.2861
Turkana,Kenya,transport,2026-Q2,rural_producers,76,10,2,0,0,0,291,20,1,2,0,1,0,26,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Declining demand,0.0899,0.2516,0.4932,0.5432,1.0,1.0,falling,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.1384,0.1316,0.0722,0.1818
Nairobi,Kenya,agri_inputs,2026-Q3,budget_seekers,304,245,120,32,15,24,2152,145,21,21,2,9,72,82,1,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,agri_inputs,Moderate demand,0.281,0.5391,0.4929,0.5929,0.4296,0.4296,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,same day courier,pay in installments,pilot and validate agri inputs demand in Nairobi,pricing transparency gap in agri inputs,moderate pricing transparency gap in agri inputs,service quality gap in agri inputs,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.4349,0.8059,0.0827,0.3578
Nairobi,Kenya,agri_inputs,2026-Q3,growth_smes,176,326,116,18,33,26,1778,51,5,7,0,14,112,29,0,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,agri_inputs,High demand,0.3744,0.7934,0.4866,0.5866,0.118,0.118,rising,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,same day courier,invoice and wallet rails,pilot and validate agri inputs demand in Nairobi,service differentiation needed in agri inputs,limited price gap in agri inputs,low service gap in agri inputs,speed and reliability gap in Nairobi,low_dissatisfaction,0.7513,1.0,0.0512,0.5338
Nairobi,Kenya,agri_inputs,2026-Q3,urban_youth,94,78,35,4,3,8,810,51,10,11,0,4,13,34,0,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Moderate demand,0.2237,0.5605,0.5637,0.6637,0.5805,0.5805,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for agri inputs in underserved Nairobi,weak fulfillment in agri inputs,moderate pricing transparency gap in agri inputs,major service availability gap in agri inputs,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.4141,0.8298,0.0778,0.4535
Nairobi,Kenya,agri_inputs,2026-Q3,rural_producers,230,245,51,21,22,21,2162,34,3,5,4,5,27,45,1,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; rural_producers are researching options; positive service discovery",0,1,0,0,agri_inputs,Low demand,0.1898,0.4983,0.36,0.46,0.2632,0.2632,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,pilot and validate agri inputs demand in Nairobi,service differentiation needed in agri inputs,limited price gap in agri inputs,low service gap in agri inputs,speed and reliability gap in Nairobi,low_dissatisfaction,0.4393,1.0,0.0278,0.2598
Nairobi,Kenya,clean_energy,2026-Q3,budget_seekers,119,113,59,9,13,12,1050,75,8,19,1,4,34,28,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Nairobi; budget_seekers are researching options; positive service discovery",1,0,0,1,clean_energy,Moderate demand,0.286,0.6398,0.5398,0.6398,0.3328,0.3328,rising,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,same day courier,pay in installments,pilot and validate clean energy demand in Nairobi,service differentiation needed in clean energy,moderate pricing transparency gap in clean energy,low service gap in clean energy,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.544,0.9496,0.0867,0.4837
Nairobi,Kenya,clean_energy,2026-Q3,growth_smes,221,405,140,18,16,32,2461,163,28,19,0,51,148,19,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Nairobi; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,1,0,clean_energy,High demand,0.3732,0.9094,0.6076,0.7076,0.0629,0.0629,rising,trusted clean energy with transparent pricing,pay as you go solar kits,subscription,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate clean energy demand in Nairobi,service differentiation needed in clean energy,limited price gap in clean energy,low service gap in clean energy,speed and reliability gap in Nairobi,low_dissatisfaction,0.8837,1.0,0.1,0.7885
Nairobi,Kenya,clean_energy,2026-Q3,urban_youth,274,302,77,22,9,22,3113,172,31,27,0,15,112,71,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Nairobi; urban_youth are ready to buy and compare suppliers; positive service discovery",1,0,0,1,clean_energy,High demand,0.222,0.7514,0.5869,0.6869,0.3068,0.3068,rising,trusted clean energy with transparent pricing,pay as you go solar kits,subscription,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate clean energy demand in Nairobi,service differentiation needed in clean energy,moderate pricing transparency gap in clean energy,low service gap in clean energy,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.6477,1.0,0.0671,0.666
Nairobi,Kenya,clean_energy,2026-Q3,rural_producers,184,310,121,46,9,30,2762,127,16,9,4,22,72,152,2,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Nairobi; rural_producers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Unmet demand,0.2608,0.6641,0.6551,0.7551,0.6213,0.6213,rising,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for clean energy in underserved Nairobi,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,speed and reliability gap in Nairobi,high_dissatisfaction,0.4784,1.0,0.0648,0.6265
Nairobi,Kenya,digital_services,2026-Q3,budget_seekers,279,580,272,97,44,55,3884,126,18,17,8,19,185,181,7,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Nairobi; budget_seekers are ready to buy and compare suppliers; positive service discovery",1,1,0,1,digital_services,Moderate demand,0.3496,0.6522,0.5371,0.6371,0.4053,0.4053,rising,trusted digital services with transparent pricing,mobile business dashboard,transaction_fee,certified specialist suppliers,same day courier,pay in installments,pilot and validate digital services demand in Nairobi,pricing transparency gap in digital services,moderate pricing transparency gap in digital services,service quality gap in digital services,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.5333,1.0,0.0515,0.468
Nairobi,Kenya,digital_services,2026-Q3,growth_smes,206,239,65,26,34,32,1672,128,22,31,0,35,94,13,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Nairobi; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,digital_services,High demand,0.3695,0.8819,0.5748,0.6748,0.0687,0.0687,rising,trusted digital services with transparent pricing,mobile business dashboard,subscription,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate digital services demand in Nairobi,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,speed and reliability gap in Nairobi,low_dissatisfaction,0.8546,1.0,0.1166,0.7201
Nairobi,Kenya,digital_services,2026-Q3,urban_youth,99,99,22,5,13,12,1098,38,6,7,0,5,18,34,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Nairobi; urban_youth are researching options; complaints about unmet need and delays",1,1,0,1,digital_services,Moderate demand,0.1889,0.6755,0.5533,0.6533,0.4577,0.4577,rising,trusted digital services with transparent pricing,mobile business dashboard,subscription,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate digital services demand in Nairobi,pricing transparency gap in digital services,moderate pricing transparency gap in digital services,service quality gap in digital services,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.5364,1.0,0.0501,0.5687
Nairobi,Kenya,digital_services,2026-Q3,rural_producers,179,235,125,23,19,22,1464,42,2,4,2,10,69,99,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Nairobi; rural_producers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,digital_services,Moderate demand,0.3482,0.7095,0.5724,0.6724,0.5481,0.5481,rising,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate digital services demand in Nairobi,pricing transparency gap in digital services,moderate pricing transparency gap in digital services,service quality gap in digital services,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.5345,1.0,0.0505,0.5559
Nairobi,Kenya,retail,2026-Q3,budget_seekers,310,68,27,10,2,7,1785,150,8,22,1,6,17,88,0,"anonymous posts discuss fair prices, product availability, delivery reliability in Nairobi; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.1403,0.5013,0.6578,0.7578,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,commission,multi-supplier marketplace,same day courier,pay in installments,partner-led entry for retail in underserved Nairobi,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Nairobi,high_dissatisfaction,0.2757,0.2194,0.0913,0.5017
Nairobi,Kenya,retail,2026-Q3,growth_smes,147,195,104,34,16,11,1800,96,15,15,1,18,41,43,1,"aggregate mentions show fair prices, product availability, delivery reliability in Nairobi; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,retail,Moderate demand,0.2769,0.6423,0.5267,0.6267,0.2751,0.2751,rising,trusted retail with transparent pricing,county retail availability platform,transaction_fee,multi-supplier marketplace,same day courier,invoice and wallet rails,pilot and validate retail demand in Nairobi,service differentiation needed in retail,limited price gap in retail,low service gap in retail,speed and reliability gap in Nairobi,low_dissatisfaction,0.5628,1.0,0.0694,0.4777
Nairobi,Kenya,retail,2026-Q3,urban_youth,238,114,45,14,9,12,2456,41,5,8,0,8,15,112,0,"anonymous posts discuss fair prices, product availability, delivery reliability in Nairobi; urban_youth are researching options; complaints about unmet need and delays",1,1,0,1,retail,Unmet demand,0.1011,0.5248,0.6134,0.7134,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for retail in underserved Nairobi,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Nairobi,high_dissatisfaction,0.2887,0.479,0.0248,0.5102
Nairobi,Kenya,retail,2026-Q3,rural_producers,156,142,58,20,17,16,1861,68,10,10,1,8,26,43,1,"county trend indicates fair prices, product availability, delivery reliability in Nairobi; rural_producers are researching options; positive service discovery",1,0,0,1,retail,Moderate demand,0.1872,0.5366,0.4712,0.5712,0.3889,0.3889,stable,trusted retail with transparent pricing,county retail availability platform,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,pilot and validate retail demand in Nairobi,pricing transparency gap in retail,moderate pricing transparency gap in retail,service quality gap in retail,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.4427,0.9103,0.0494,0.3721
Nairobi,Kenya,transport,2026-Q3,budget_seekers,263,422,105,24,26,44,3066,78,7,21,3,5,125,71,1,"county trend indicates route reliability, last mile access, parcel tracking in Nairobi; budget_seekers are researching options; positive service discovery",1,0,0,0,transport,Moderate demand,0.2612,0.5753,0.4164,0.5164,0.2354,0.2354,stable,trusted transport with transparent pricing,route tracking service,transaction_fee,certified specialist suppliers,same day courier,pay in installments,pilot and validate transport demand in Nairobi,service differentiation needed in transport,limited price gap in transport,low service gap in transport,speed and reliability gap in Nairobi,low_dissatisfaction,0.5144,1.0,0.0414,0.3343
